% # columns="iteration, evaluation, void, void, void, xmean", seed=829786, Sun Mar 12 18:12:01 2023, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 9 0 0 0 0.5214619831647519 -1.4392255686301476 -3.0270604944869937 -1.0403060780470827 1.7265547511499582 0.8960361601836391
2 18 0 0 0 0.2750366689902421 -1.5271826256311722 -2.8316095989692753 -1.0725612962946764 1.5450442738788412 0.7841705163462382
3 27 0 0 0 -0.11647607141203431 -1.5764312621733032 -2.9869906508705757 -1.2042971031218204 1.5847120445072351 0.848799041701941
4 36 0 0 0 -0.6613232611536838 -1.7630249260366353 -3.0169525166236197 -1.4606125569960753 1.8121537938965175 0.7771612030959636
5 45 0 0 0 -0.8457371519399763 -1.9179068094568714 -3.1195445197878744 -1.3097935186800793 1.375309863142762 0.33740680324623834
6 54 0 0 0 -0.9542704422425584 -1.936460144196402 -3.318161256893689 -1.4774736244483333 1.2455775617308962 0.2440890700692448
7 63 0 0 0 -1.1660039243564593 -2.0632090147217736 -3.206936910332551 -1.5557055271451066 1.4968825595975959 -0.048675963048745274
8 72 0 0 0 -1.1738684513404607 -2.1246261358245464 -3.1681262363838703 -1.4383547993894217 2.2914350029520665 -0.043915705658960635
9 81 0 0 0 -1.095703859571406 -2.172175888414673 -3.4135222030034003 -1.0977529643881678 2.5901258171366424 -0.5620304827447048
10 90 0 0 0 -1.3316616795153187 -2.136150617384738 -3.3487164477553515 -1.3707475783997694 2.998379355006133 -0.723411191269754
11 99 0 0 0 -0.7874626473004791 -2.446013054844272 -3.418645571864634 -0.4394548440409376 1.710581126145428 -0.5420606018284557
12 108 0 0 0 -1.366441979500594 -2.3719347906313075 -3.4568996658167643 -0.28416334861827736 1.296048747189478 -0.41007176918619626
13 117 0 0 0 -1.2433538655870577 -2.334978786994752 -3.5876376601206488 -0.7908463777892085 1.0524614483408057 -0.11599005181974292
14 126 0 0 0 -1.3231285236631445 -2.1864145365291345 -3.2739467732476317 -0.9473296525377771 1.2497812562803081 -0.3985451772400132
15 135 0 0 0 -1.269209889117902 -2.138900950410266 -3.4393351339866545 -0.36618737303372784 0.7567129282169371 -0.8421324857304137
16 144 0 0 0 -1.0218265679871474 -2.224670427994418 -3.417685148827446 -0.34435543685093917 0.8369274388068187 -1.0389264575189805
17 153 0 0 0 -1.1143477424789565 -2.2397538561226695 -3.5940313858565838 -0.34927193446884836 0.7347134020979396 -1.4225464816287967
18 162 0 0 0 -1.0498004058240735 -2.30410280979098 -3.5149592749397605 -0.5235201102437994 0.6199165212249635 -1.5625885430648248
19 171 0 0 0 -1.0428583420005844 -2.3973584556228458 -3.822048680226217 -0.7371877684346211 0.8879385202533226 -1.7487735317575333
20 180 0 0 0 -1.0347045948151747 -2.446414787845132 -3.75402568887722 -0.5021253368746414 0.8674673623757356 -1.6932248926720896
21 189 0 0 0 -1.1180516960787807 -2.252263522354589 -3.684757761418706 -0.8958188463597029 0.29670983562655884 -1.6209690359038118
22 198 0 0 0 -1.0317993353337633 -2.344458208268075 -3.6242495584160377 -0.986613019469009 0.16046511360388205 -1.4927726025459085
23 207 0 0 0 -1.0393867615153747 -2.3286033745498917 -3.6365081565302653 -0.5736102644722433 0.09637681553767848 -1.6787977486464176
24 216 0 0 0 -1.0791437338782488 -2.2815389796339964 -3.7191485321716318 -0.2837630765163993 -0.17866193519658202 -1.7624020512644534
25 225 0 0 0 -1.1436921678754859 -2.2771519016860347 -3.731230640370486 -0.5808410300544895 -0.5030265261125265 -1.626785600453284
26 234 0 0 0 -1.1521626998026264 -2.3342012850626777 -3.6839864830606865 -0.6190292446200392 -0.3016794645074726 -1.6699366563225249
27 243 0 0 0 -1.079793363559584 -2.3205361236994166 -3.7410311475590365 -0.39359632974088493 -0.5421216756427581 -1.8137747471841408
28 252 0 0 0 -1.110393909329199 -2.3235807100894 -3.764065294686113 -0.4014883133912257 -0.4647938023552332 -2.0417912935537617
29 261 0 0 0 -1.1574937277240258 -2.3571894421863133 -3.8046098966078175 -0.7140451294742981 -0.3993369848763214 -1.9579022675232316
30 270 0 0 0 -1.1614357290989432 -2.328016573701014 -3.7843382498892915 -0.7216214944210149 -0.5728467270409592 -1.97210300379581
31 279 0 0 0 -1.1433030556240176 -2.2970326561256664 -3.722717220622112 -0.6705160679692972 -0.3967486877438926 -1.9291335665898794
32 288 0 0 0 -1.165356419011191 -2.318441559522234 -3.7641049043866253 -0.6392582147929758 -0.595750233232202 -1.6990949061288272
33 297 0 0 0 -1.164862719771675 -2.2855991654269006 -3.760981422451766 -0.6172534105180145 -0.7469995485458616 -1.7836988347815315
34 306 0 0 0 -1.16193228630591 -2.3130923949729385 -3.796563794747328 -0.718566158390097 -0.7528697067812166 -1.7387263808266686
35 315 0 0 0 -1.1482856888506918 -2.3843030815034263 -3.9171627855163615 -0.6580071533877073 -0.8610288030409806 -1.7415528319739535
36 324 0 0 0 -1.1629217266286234 -2.367690123739522 -3.883802088851361 -0.6256216708993952 -0.838173027720861 -1.7593788310541292
37 333 0 0 0 -1.1632690443855163 -2.3539661146734603 -3.846899017801249 -0.7049702067720304 -0.851815764679609 -1.5725709413698878
38 342 0 0 0 -1.1759273412641578 -2.345388052521739 -3.844692380531181 -0.7609861739281112 -1.039722048803867 -1.4324115863739084
39 351 0 0 0 -1.2001060106876893 -2.4151414180381066 -3.9385594174362457 -0.8446133401488508 -1.1468214031836095 -1.4130785768975327
40 360 0 0 0 -1.1589151958230104 -2.34790086789472 -3.825535269073737 -0.8592743389324141 -0.7404730997001527 -1.4689947106221306
41 369 0 0 0 -1.1767011195935273 -2.3540049529438294 -3.8348590437964596 -0.937905823560242 -0.8296368688288147 -1.192383600933249
42 378 0 0 0 -1.1859452368463772 -2.379948624424773 -3.8703338975119914 -1.0013894440884634 -0.9252710103558903 -1.088915967949165
43 387 0 0 0 -1.186580044832139 -2.3898364207466876 -3.869380956011544 -1.1599400019703474 -1.0560856795071771 -0.8282884844822684
44 396 0 0 0 -1.2005291333264065 -2.4024833409935598 -3.888264183949699 -1.081509626020418 -1.1344916085133416 -1.04094616715631
45 405 0 0 0 -1.2019458705780148 -2.386228390396924 -3.8710809697992588 -1.081753810647445 -1.1043491597705597 -0.9221344825410154
46 414 0 0 0 -1.205014808016363 -2.362872222519435 -3.8369890245834766 -1.1775601534848066 -1.073554770011294 -0.8308409031006463
47 423 0 0 0 -1.1904844718127157 -2.37228620169473 -3.852720813046168 -1.0569236522173053 -0.9842532642455242 -1.1016862195720318
48 432 0 0 0 -1.188848739918553 -2.370947763901823 -3.858137686248138 -0.9507388785678356 -0.9788019958359987 -1.2006350849893062
49 441 0 0 0 -1.1816142026957082 -2.3689295602775395 -3.8667839791705263 -0.8858870416550211 -0.9234476340304446 -1.4142699606259155
50 450 0 0 0 -1.1897775251630756 -2.399954171700303 -3.931077185206496 -0.7833653206819656 -1.1210422924859567 -1.4615322531436337
51 459 0 0 0 -1.19486689311219 -2.419069434534171 -3.962593835561182 -0.8059194430651435 -1.3124945477940797 -1.469913616131272
52 468 0 0 0 -1.193087889406915 -2.3839129230000182 -3.893137687860716 -0.987321862735796 -1.2002602797213684 -1.2872761011101101
53 477 0 0 0 -1.1908183426142072 -2.3803447964415323 -3.9105828595151966 -0.8615153134571246 -1.139839353807966 -1.3886443722653057
54 486 0 0 0 -1.1929432747451587 -2.3730156627920005 -3.8836458749799583 -0.873940109830859 -1.0692847377124284 -1.4076420685585367
55 495 0 0 0 -1.1941583062759404 -2.372215427274401 -3.8760736866783057 -0.9475100302964823 -1.086337422553455 -1.2161672145137714
56 504 0 0 0 -1.192715930615061 -2.377463159388429 -3.8835279758264223 -0.9242102828591435 -1.128542143063159 -1.2789297571676002
57 513 0 0 0 -1.1854077974529424 -2.3657243027729065 -3.866244205357482 -0.8820034084694477 -1.0005816663914517 -1.3055992473301545
58 522 0 0 0 -1.1795796617152634 -2.3629131020889815 -3.865841588743269 -0.7563269413237667 -0.9614576415711793 -1.4968313005263338
59 531 0 0 0 -1.1781511412309633 -2.360598337554858 -3.8589109131595323 -0.8209404552110485 -0.9400138062061583 -1.418993192244676
60 540 0 0 0 -1.1770353035778318 -2.3634350893103675 -3.8619643713349268 -0.8214110869952458 -0.9089715568074078 -1.3082729943193956
61 549 0 0 0 -1.1803676889008834 -2.3621333716169697 -3.859811200315139 -0.8055165178566046 -0.8893335933188766 -1.4168384976297668
62 558 0 0 0 -1.1839587949082866 -2.364802847133986 -3.861394362156821 -0.8502105430577809 -0.8959208471081431 -1.3468751465512598
63 567 0 0 0 -1.1820105670907177 -2.358142177601926 -3.838000168005734 -0.9334267058223217 -0.8588144445863013 -1.2902201547214505
64 576 0 0 0 -1.1794630871581113 -2.3525316390314095 -3.830058953099359 -0.9371804057686713 -0.8255230955687938 -1.2425145319255335
65 585 0 0 0 -1.1805523012455315 -2.350414716040238 -3.8270313355934804 -0.9431757375833061 -0.8130668869301888 -1.2541928169776377
66 594 0 0 0 -1.1795854926575107 -2.344112512938998 -3.808881268891346 -1.022528507990764 -0.7723456655095985 -1.1441811642457616
67 603 0 0 0 -1.181591782181598 -2.3527024969107053 -3.8356715465848588 -0.9175092046095447 -0.8638439118099932 -1.2741272681007993
68 612 0 0 0 -1.177484813687996 -2.348988143417973 -3.8274748409476285 -0.9048649537689194 -0.8158123206898578 -1.246774446419033
69 621 0 0 0 -1.179962082984067 -2.3547926469419576 -3.839814155146261 -0.8777691124096387 -0.8606154021602164 -1.2465576782783048
70 630 0 0 0 -1.1817128662243812 -2.356818727994429 -3.845297195489328 -0.87107090100063 -0.8943234411565494 -1.2776701566896678
71 639 0 0 0 -1.1812693880355554 -2.3621444283319373 -3.862398005225766 -0.8086082099177188 -0.9707193505697045 -1.3509181266878387
72 648 0 0 0 -1.180536627561678 -2.3508828447169923 -3.8347273018674857 -0.8738085585667825 -0.8599209524727561 -1.2262456994770947
73 657 0 0 0 -1.1749070716314447 -2.3430419374556295 -3.817197621083886 -0.8860556618552573 -0.7665687387488309 -1.1569910446414076
74 666 0 0 0 -1.1765087684924325 -2.3488985190371237 -3.8303050976426203 -0.855924128939741 -0.8003918158255275 -1.228652736837272
75 675 0 0 0 -1.1766915286170165 -2.351148279914358 -3.8385501714065975 -0.8264841956966471 -0.8628398317198124 -1.2485791203421892
76 684 0 0 0 -1.1795282847132795 -2.3487463375328583 -3.8281277622285645 -0.8995930647764683 -0.8233779953197756 -1.1293133431324407
77 693 0 0 0 -1.178100961722404 -2.3487094854406285 -3.831039208079556 -0.8600824588406528 -0.8275496457643113 -1.1414080783452607
78 702 0 0 0 -1.1785305065698575 -2.35253795872169 -3.843249104572368 -0.8242106018124515 -0.8860828811683686 -1.1988534213939768
79 711 0 0 0 -1.1784175290357304 -2.3537957690188636 -3.8477257204439645 -0.8109102680678983 -0.903966053582818 -1.1537564068946409
80 720 0 0 0 -1.1769706869964693 -2.3519847017896187 -3.842360915533358 -0.8231623576665602 -0.8680886310359 -1.1370466913255155
81 729 0 0 0 -1.1767195483885529 -2.3540163983072833 -3.8478960562221314 -0.8009995165193966 -0.8831077135985853 -1.1428149780707093
82 738 0 0 0 -1.1766848958953735 -2.349163391567454 -3.8340878535290326 -0.8401065236322559 -0.8421893501637175 -1.0680571884829182
83 747 0 0 0 -1.176840866196482 -2.353668756234879 -3.8474276623023376 -0.7909681701667112 -0.8946518890471828 -1.1281701816956664
84 756 0 0 0 -1.1747455302924668 -2.3490145131193993 -3.8380249901373067 -0.7905701946293336 -0.8408208264824519 -1.1350232006762815
85 765 0 0 0 -1.1754255149533677 -2.3492645142224307 -3.8385911733582745 -0.7968714249393094 -0.8492083002893434 -1.1279205506380736
86 774 0 0 0 -1.1745955146338896 -2.3478769396456016 -3.83547695443666 -0.7957775562029034 -0.8355835685885517 -1.1466991251310927
87 783 0 0 0 -1.174071115039116 -2.3483448143738888 -3.837689362424189 -0.7796658907285737 -0.8420484121718879 -1.1516404558186286
88 792 0 0 0 -1.1733014658029808 -2.3470817236399526 -3.834856036630917 -0.7798464275152781 -0.8265689793210402 -1.1369038904669262
89 801 0 0 0 -1.1736526104888179 -2.3476638878409344 -3.8367289631218164 -0.7725102986988933 -0.8379001927292834 -1.1605754099070664
90 810 0 0 0 -1.1740431124466921 -2.3492523359971496 -3.840208325597248 -0.7699917191799007 -0.8515029094933116 -1.1538377079350635
91 819 0 0 0 -1.1736675416358333 -2.347032079153079 -3.83521352655552 -0.7777101027478569 -0.8306031466412498 -1.1433068240487299
92 828 0 0 0 -1.1731893512373694 -2.3480543774527667 -3.838098650673886 -0.7636403252451868 -0.837727609640479 -1.177373057889708
93 837 0 0 0 -1.1738528251965774 -2.349482255976771 -3.840755178587853 -0.7677485761307753 -0.8508324470359587 -1.17262922718152
94 846 0 0 0 -1.173729860219298 -2.348128099406878 -3.83779456393997 -0.7732594486324177 -0.8400798904485227 -1.1681113833137715
95 855 0 0 0 -1.173062736640018 -2.3483147825713155 -3.839467338064427 -0.756890783270898 -0.8452617140488108 -1.1810805328843632
96 864 0 0 0 -1.1725720738290377 -2.3484129800199263 -3.840625986618053 -0.7461348143041935 -0.8496530177845135 -1.1923212046310836
97 873 0 0 0 -1.1728055331900884 -2.348486267595277 -3.8404083640433915 -0.7499357385097372 -0.8488858161944142 -1.1904582313339347
98 882 0 0 0 -1.172336397186234 -2.3492098300923696 -3.843012937939537 -0.7335928965868103 -0.856707737578195 -1.2038519732068644
99 891 0 0 0 -1.1718171362582956 -2.348941330226536 -3.843267340610917 -0.7246941438288051 -0.856605536076372 -1.2238926083947739
100 900 0 0 0 -1.1719980023291414 -2.348895612019072 -3.8428991478602503 -0.7279521085957413 -0.85544568477898 -1.2245038061909674
