% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=829786, Sun Mar 12 18:12:01 2023
1 9 -0.07614949009337921 -0.009922699571163528 0.04715307520468903 0.08405968158043117 0.9116787810182986 0.9586871336721774 1.002719233744441 1.0234802643116108 1.0380979464298528 1.0579015646241061
2 18 -0.1438482002386515 -0.00937679066573912 0.06293873010878485 0.14876369442749096 0.9116787810182986 0.9586871336721774 1.002719233744441 1.0234802643116108 1.0380979464298528 1.0579015646241061
3 27 -0.1536471073054072 0.010036890841296112 0.11231802919378302 0.27319938210488726 0.9116787810182986 0.9586871336721774 1.002719233744441 1.0234802643116108 1.0380979464298528 1.0579015646241061
4 36 -0.14360110869631232 -0.004166660768128345 0.11608951690220834 0.2956076166387766 0.9116787810182986 0.9586871336721774 1.002719233744441 1.0234802643116108 1.0380979464298528 1.0579015646241061
5 45 -0.12969234226441195 0.025123793252989114 0.15591494921600133 0.3407112709681841 0.9116787810182986 0.9586871336721774 1.002719233744441 1.0234802643116108 1.0380979464298528 1.0579015646241061
6 54 -0.10885678721834446 0.08347902152709608 0.22039793552838272 0.37781156707189073 0.9116787810182986 0.9586871336721774 1.002719233744441 1.0234802643116108 1.0380979464298528 1.0579015646241061
7 63 -0.08054677529169862 0.06454492195292214 0.2302511870340205 0.31336243427974964 0.725814911554179 0.860037518884032 0.8924120997701953 0.995337026970293 1.052824893365887 1.355725920351232
8 72 -0.07690678007973288 0.018127633079661556 0.18586700305688134 0.30979788712846157 0.725814911554179 0.860037518884032 0.8924120997701953 0.995337026970293 1.052824893365887 1.355725920351232
9 81 -0.10155449735369868 -0.036288651305968464 0.15482182223481333 0.33016979847302624 0.725814911554179 0.860037518884032 0.8924120997701953 0.995337026970293 1.052824893365887 1.355725920351232
10 90 -0.12799657508416587 -0.0672200895216044 0.13894546335290478 0.2518355029669995 0.725814911554179 0.860037518884032 0.8924120997701953 0.995337026970293 1.052824893365887 1.355725920351232
11 99 -0.22842528399289755 -0.03662206070515542 0.1283017498303703 0.21688490688215323 0.725814911554179 0.860037518884032 0.8924120997701953 0.995337026970293 1.052824893365887 1.355725920351232
12 108 -0.3263976946075129 -0.03790826679712504 0.11851375015303672 0.19869530872672334 0.725814911554179 0.860037518884032 0.8924120997701953 0.995337026970293 1.052824893365887 1.355725920351232
13 117 -0.32922773089337287 -0.07818985632365422 0.10879758111868824 0.23175269265867685 0.7734489221534313 0.8892571136455879 0.955595828624586 1.0047352192054493 1.0559746087944892 1.2542965868705889
14 126 -0.3645539282657704 -0.05337279878278661 0.11850354063525485 0.2576064403876024 0.7734489221534313 0.8892571136455879 0.955595828624586 1.0047352192054493 1.0559746087944892 1.2542965868705889
15 135 -0.39943389718834554 -0.10889093650725218 0.09174470764115376 0.23356787226216902 0.7734489221534313 0.8892571136455879 0.955595828624586 1.0047352192054493 1.0559746087944892 1.2542965868705889
16 144 -0.3590470222843788 -0.1235979090609679 0.11970323235573387 0.2612507683420601 0.7734489221534313 0.8892571136455879 0.955595828624586 1.0047352192054493 1.0559746087944892 1.2542965868705889
17 153 -0.38100279536187165 -0.14708728419845402 0.14995192632067844 0.2730934631389647 0.7734489221534313 0.8892571136455879 0.955595828624586 1.0047352192054493 1.0559746087944892 1.2542965868705889
18 162 -0.35867261869816897 -0.13941154029798378 0.21573704539960675 0.33399831159158405 0.7734489221534313 0.8892571136455879 0.955595828624586 1.0047352192054493 1.0559746087944892 1.2542965868705889
19 171 -0.35566092505651137 -0.0856706640646074 0.2065207804065774 0.42459073929773017 0.6906466670099584 0.8082032774917739 0.8635992329043076 0.9633406976374869 1.1274285277721388 1.3874042754610314
20 180 -0.33838991741476154 -0.08714910539999984 0.20717900521298943 0.4923865552605431 0.6906466670099584 0.8082032774917739 0.8635992329043076 0.9633406976374869 1.1274285277721388 1.3874042754610314
21 189 -0.17851856799581228 -0.09256713924345605 0.21645691477762125 0.5303062811526955 0.6906466670099584 0.8082032774917739 0.8635992329043076 0.9633406976374869 1.1274285277721388 1.3874042754610314
22 198 -0.15818415996330518 -0.07626265035607152 0.17236477331117778 0.5192050789120023 0.6906466670099584 0.8082032774917739 0.8635992329043076 0.9633406976374869 1.1274285277721388 1.3874042754610314
23 207 -0.2299835441705993 -0.1362378186494225 0.16529543530903332 0.4593269768701015 0.6906466670099584 0.8082032774917739 0.8635992329043076 0.9633406976374869 1.1274285277721388 1.3874042754610314
24 216 -0.22916100408377976 -0.0993712564302237 0.15567836391062648 0.48601057162620126 0.6906466670099584 0.8082032774917739 0.8635992329043076 0.9633406976374869 1.1274285277721388 1.3874042754610314
25 225 -0.23411359460699785 -0.07408730368132252 0.13754300357032812 0.481440901400346 0.5843679323358963 0.8912969419589634 0.9330185610158134 1.0062867277841925 1.0763001326381922 1.350016774592243
26 234 -0.31322943080240456 -0.07233335159751414 0.14058474692492332 0.47259290420135897 0.5843679323358963 0.8912969419589634 0.9330185610158134 1.0062867277841925 1.0763001326381922 1.350016774592243
27 243 -0.34207222942411425 -0.10493581914675185 0.15279004223664286 0.4675447409377822 0.5843679323358963 0.8912969419589634 0.9330185610158134 1.0062867277841925 1.0763001326381922 1.350016774592243
28 252 -0.36647402799738954 -0.08563522259155298 0.18358097377874644 0.5096475991811376 0.5843679323358963 0.8912969419589634 0.9330185610158134 1.0062867277841925 1.0763001326381922 1.350016774592243
29 261 -0.3340836034287741 -0.044200659447250955 0.20646734754548055 0.5626424640744443 0.5843679323358963 0.8912969419589634 0.9330185610158134 1.0062867277841925 1.0763001326381922 1.350016774592243
30 270 -0.2846935889212783 -0.09425126016437835 0.21884077362204768 0.5808905199061257 0.5843679323358963 0.8912969419589634 0.9330185610158134 1.0062867277841925 1.0763001326381922 1.350016774592243
31 279 -0.2877491610596433 -0.09056839745810603 0.24218842503277957 0.6594459746854803 0.4969145724154235 0.8015782686207875 0.8574359665453929 0.9954531844584618 1.0934678781383957 1.479443377524631
32 288 -0.31478576245002654 -0.07358171090360431 0.21034335498066842 0.7108910312937663 0.4969145724154235 0.8015782686207875 0.8574359665453929 0.9954531844584618 1.0934678781383957 1.479443377524631
33 297 -0.3353026216546314 -0.0851985914747371 0.20579692627744217 0.726325432739974 0.4969145724154235 0.8015782686207875 0.8574359665453929 0.9954531844584618 1.0934678781383957 1.479443377524631
34 306 -0.384169540056447 -0.07978519554133337 0.1996852000761372 0.7535230444690562 0.4969145724154235 0.8015782686207875 0.8574359665453929 0.9954531844584618 1.0934678781383957 1.479443377524631
35 315 -0.3999034732778451 -0.10140399953257434 0.24380262825197388 0.83461432612163 0.4969145724154235 0.8015782686207875 0.8574359665453929 0.9954531844584618 1.0934678781383957 1.479443377524631
36 324 -0.43043448976828164 -0.13309213780244425 0.2445008288689952 0.8605772554015517 0.4969145724154235 0.8015782686207875 0.8574359665453929 0.9954531844584618 1.0934678781383957 1.479443377524631
37 333 -0.4033666113748223 -0.13981968682484103 0.2565499854393657 0.8524297620916588 0.34527548260084173 0.6742928876926323 0.8197875809146171 1.0300578347938014 1.1695291281920963 1.5248753195557294
38 342 -0.3322627541519988 -0.14755920277740284 0.23106133489668867 0.8527850387184596 0.34527548260084173 0.6742928876926323 0.8197875809146171 1.0300578347938014 1.1695291281920963 1.5248753195557294
39 351 -0.37486568586921326 -0.12875312070270645 0.36161554337774837 0.8770176113103307 0.34527548260084173 0.6742928876926323 0.8197875809146171 1.0300578347938014 1.1695291281920963 1.5248753195557294
40 360 -0.403264007526034 -0.13712024984503868 0.42099089319080196 0.9131947765761184 0.34527548260084173 0.6742928876926323 0.8197875809146171 1.0300578347938014 1.1695291281920963 1.5248753195557294
41 369 -0.423526863537967 -0.13051547978418185 0.4350448467697198 0.9153427259793792 0.34527548260084173 0.6742928876926323 0.8197875809146171 1.0300578347938014 1.1695291281920963 1.5248753195557294
42 378 -0.4925563872087672 -0.12953549408761808 0.45265675947228706 0.9148230438167517 0.34527548260084173 0.6742928876926323 0.8197875809146171 1.0300578347938014 1.1695291281920963 1.5248753195557294
43 387 -0.6010539940319087 -0.1296048902514322 0.42451926157544967 0.9009741784150009 0.28844887623936133 0.5260754742338547 0.7191217221983669 0.8066851875257958 1.3317926951289447 1.642709047669727
44 396 -0.6074668834604293 -0.13363093258045233 0.46941334572412785 0.9050560355468225 0.28844887623936133 0.5260754742338547 0.7191217221983669 0.8066851875257958 1.3317926951289447 1.642709047669727
45 405 -0.5694772690275625 -0.08438891563916556 0.4810879810394413 0.9040431340090579 0.28844887623936133 0.5260754742338547 0.7191217221983669 0.8066851875257958 1.3317926951289447 1.642709047669727
46 414 -0.5663322664972318 -0.12043362378332 0.5149400146231974 0.9099231298256598 0.28844887623936133 0.5260754742338547 0.7191217221983669 0.8066851875257958 1.3317926951289447 1.642709047669727
47 423 -0.5541173879194279 -0.16207375922692246 0.4797576342265355 0.9094152400461284 0.28844887623936133 0.5260754742338547 0.7191217221983669 0.8066851875257958 1.3317926951289447 1.642709047669727
48 432 -0.6178362680074564 -0.1582554434134954 0.49385599916804424 0.9074468141111695 0.28844887623936133 0.5260754742338547 0.7191217221983669 0.8066851875257958 1.3317926951289447 1.642709047669727
49 441 -0.6709666290097953 -0.1483684330116209 0.5090165389898181 0.9116265383042846 0.2541308093647422 0.5242937810469581 0.5917168235649443 0.7881869992824442 1.3683540470560358 1.6783245275169003
50 450 -0.7146383396844096 -0.13591513768798183 0.4375406609000836 0.9114494112175585 0.2541308093647422 0.5242937810469581 0.5917168235649443 0.7881869992824442 1.3683540470560358 1.6783245275169003
51 459 -0.7167825303962982 -0.13889662461705138 0.46737031494941994 0.9082091073700829 0.2541308093647422 0.5242937810469581 0.5917168235649443 0.7881869992824442 1.3683540470560358 1.6783245275169003
52 468 -0.7229205392717156 -0.17984051230609946 0.4115011781910453 0.919189502129123 0.2541308093647422 0.5242937810469581 0.5917168235649443 0.7881869992824442 1.3683540470560358 1.6783245275169003
53 477 -0.7143047888197316 -0.1678911469911612 0.4090194445067575 0.9025526537581106 0.2541308093647422 0.5242937810469581 0.5917168235649443 0.7881869992824442 1.3683540470560358 1.6783245275169003
54 486 -0.7156468395193202 -0.255098339489426 0.39678182468843437 0.9090365286572231 0.2541308093647422 0.5242937810469581 0.5917168235649443 0.7881869992824442 1.3683540470560358 1.6783245275169003
55 495 -0.6959551677809197 -0.3271179606762696 0.36343813363366684 0.918745875841929 0.22049788477180096 0.5134712947380942 0.55201238838182 0.7920139684080892 1.2739813991438262 1.7699422317821998
56 504 -0.7002940383044948 -0.3192211510356798 0.3520781604358778 0.8986761034057182 0.22049788477180096 0.5134712947380942 0.55201238838182 0.7920139684080892 1.2739813991438262 1.7699422317821998
